id	modified	bibliographicCitation	references	institutionCode	collectionCode	basisOfRecord	materialSampleID	occurrenceID	catalogNumber	occurrenceRemarks	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	occurrenceStatus	preparations	otherCatalogNumbers	associatedReferences	organismID	associatedOccurrences	eventID	samplingProtocol	sampleSizeValue	sampleSizeUnit	eventDate	eventTime	year	month	verbatimEventDate	fieldNumber	waterBody	country	stateProvince	county	locality	minimumDepthInMeters	maximumDepthInMeters	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	footprintWKT	identifiedBy	dateIdentified	identificationReferences	identificationRemarks	identificationQualifier	typeStatus	scientificNameID	taxonConceptID	scientificName	kingdom	phylum	class	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	scientificNameAuthorship	vernacularName
AB775218-CBAE-4D4F-91F5-DECC7C3C2068	2018-07-13T09:32:27			AIMS	CReefs - Lizard Island 2010	HumanObservation		AB775218-CBAE-4D4F-91F5-DECC7C3C2068	AB775218-CBAE-4D4F-91F5-DECC7C3C2068					1	individuals			present										2010							Australia				10	10	-14.68862	145.4639	200	0.0018	POINT (145.46390 -14.68862)							urn:lsid:marinespecies.org:taxname:211418		Polyphyllia talpina	Animalia	Cnidaria	Anthozoa	Fungiidae	Polyphyllia				species	(Lamarck, 1801)	
80663FD3-9075-41C6-8EEE-00098BF26066	2018-07-13T09:32:27			AIMS	CReefs - Lizard Island 2010	HumanObservation		80663FD3-9075-41C6-8EEE-00098BF26066	80663FD3-9075-41C6-8EEE-00098BF26066					1	individuals			present										2010							Australia				5	5	-14.69893	145.4487	200	0.0018	POINT (145.44870 -14.69893)							urn:lsid:marinespecies.org:taxname:211418		Polyphyllia talpina	Animalia	Cnidaria	Anthozoa	Fungiidae	Polyphyllia				species	(Lamarck, 1801)	
EDD97A57-20DB-455D-0AAB-0F6B7FFB61CF	2018-07-13T09:32:27			AIMS	CReefs - Lizard Island 2010	HumanObservation		EDD97A57-20DB-455D-0AAB-0F6B7FFB61CF	EDD97A57-20DB-455D-0AAB-0F6B7FFB61CF					1	individuals			present										2010							Australia				16	16	-14.6475	145.4879	200	0.0018	POINT (145.48790 -14.64750)							urn:lsid:marinespecies.org:taxname:334600		Pomatostegus stellatus	Animalia	Annelida	Polychaeta	Serpulidae	Pomatostegus				species	(Abildgaard, 1789)	
C1578E83-1C73-4B4C-982B-0342E865A38B	2018-07-13T09:32:27			AIMS	CReefs - Lizard Island 2009	HumanObservation		C1578E83-1C73-4B4C-982B-0342E865A38B	C1578E83-1C73-4B4C-982B-0342E865A38B					1	individuals			present										2009-02-27							Australia				10	10	-14.47119	145.52969	200	0.0018	POINT (145.52969 -14.47119)							urn:lsid:marinespecies.org:taxname:334600		Pomatostegus stellatus	Animalia	Annelida	Polychaeta	Serpulidae	Pomatostegus				species	(Abildgaard, 1789)	
F9FF8234-E4E2-4925-A51C-66EBCC2523E2	2018-07-13T09:32:27			AIMS	CReefs - Lizard Island 2010	HumanObservation		F9FF8234-E4E2-4925-A51C-66EBCC2523E2	F9FF8234-E4E2-4925-A51C-66EBCC2523E2					1	individuals			present										2010							Australia				10	10	-14.68862	145.4639	200	0.0018	POINT (145.46390 -14.68862)							urn:lsid:marinespecies.org:taxname:207229		Porites cylindrica	Animalia	Cnidaria	Anthozoa	Poritidae	Porites				species	Dana, 1846	
{03D788EA-A729-47E1-948A-22D0DDB58C1A}	2018-07-13T09:32:27			AIMS	CReefs - Lizard Island 2010	HumanObservation		{03D788EA-A729-47E1-948A-22D0DDB58C1A}	{03D788EA-A729-47E1-948A-22D0DDB58C1A}					5	individuals			present										2010							Australia				14	14	-14.7087	145.5313	200	0.0018	POINT (145.53130 -14.70870)							urn:lsid:marinespecies.org:taxname:495983		Porolithon onkodes	Plantae	Rhodophyta	Florideophyceae	Corallinaceae	Porolithon				species	(Heydrich) Foslie, 1909	
{D04C62EE-0B9D-4172-0A2B-01BA93697789}	2018-07-13T09:32:26			AIMS	CReefs - Lizard Island 2010	HumanObservation		{D04C62EE-0B9D-4172-0A2B-01BA93697789}	{D04C62EE-0B9D-4172-0A2B-01BA93697789}					5	individuals			present										2010							Australia				15	15	-14.74422	145.5125	200	0.0018	POINT (145.51250 -14.74422)							urn:lsid:marinespecies.org:taxname:213851		Portieria hornemannii	Plantae	Rhodophyta	Florideophyceae	Rhizophyllidaceae	Portieria				species	(Lyngbye) P.C.Silva, 1987	
{CB1891C9-AB57-4BDA-85C0-7440B0265627}	2018-07-13T09:32:26			AIMS	CReefs - Lizard Island 2010	HumanObservation		{CB1891C9-AB57-4BDA-85C0-7440B0265627}	{CB1891C9-AB57-4BDA-85C0-7440B0265627}					5	individuals			present										2010							Australia				15	15	-14.47185	145.5237	200	0.0018	POINT (145.52370 -14.47185)							urn:lsid:marinespecies.org:taxname:213851		Portieria hornemannii	Plantae	Rhodophyta	Florideophyceae	Rhizophyllidaceae	Portieria				species	(Lyngbye) P.C.Silva, 1987	
{B6B03D72-18EA-4FF2-BDFB-8C4B7B40D256}	2018-07-13T09:32:26			AIMS	CReefs - Lizard Island 2010	HumanObservation		{B6B03D72-18EA-4FF2-BDFB-8C4B7B40D256}	{B6B03D72-18EA-4FF2-BDFB-8C4B7B40D256}					9	individuals			present										2010							Australia				0	0	-14.6842	145.47	200	0.0018	POINT (145.47000 -14.68420)							urn:lsid:marinespecies.org:taxname:213851		Portieria hornemannii	Plantae	Rhodophyta	Florideophyceae	Rhizophyllidaceae	Portieria				species	(Lyngbye) P.C.Silva, 1987	
{567F6C5B-82CF-4711-903B-0377D724602B}	2018-07-13T09:32:26			AIMS	CReefs - Lizard Island 2010	HumanObservation		{567F6C5B-82CF-4711-903B-0377D724602B}	{567F6C5B-82CF-4711-903B-0377D724602B}					7	individuals			present										2010							Australia				10	10	-14.78033	145.33929	200	0.0018	POINT (145.33929 -14.78033)							urn:lsid:marinespecies.org:taxname:213851		Portieria hornemannii	Plantae	Rhodophyta	Florideophyceae	Rhizophyllidaceae	Portieria				species	(Lyngbye) P.C.Silva, 1987	
{447D1B7B-4288-45F2-BC74-F553A4296CA8}	2018-07-13T09:32:26			AIMS	CReefs - Lizard Island 2010	HumanObservation		{447D1B7B-4288-45F2-BC74-F553A4296CA8}	{447D1B7B-4288-45F2-BC74-F553A4296CA8}					8	individuals			present										2010							Australia				5	5	-14.756	145.3627	200	0.0018	POINT (145.36270 -14.75600)							urn:lsid:marinespecies.org:taxname:213851		Portieria hornemannii	Plantae	Rhodophyta	Florideophyceae	Rhizophyllidaceae	Portieria				species	(Lyngbye) P.C.Silva, 1987	
{28715AAF-6A06-4C63-8D37-61D8FF14C3D6}	2018-07-13T09:32:27			AIMS	CReefs - Lizard Island 2010	HumanObservation		{28715AAF-6A06-4C63-8D37-61D8FF14C3D6}	{28715AAF-6A06-4C63-8D37-61D8FF14C3D6}					4	individuals			present										2010							Australia				4	4	-14.78033	145.33929	200	0.0018	POINT (145.33929 -14.78033)							urn:lsid:marinespecies.org:taxname:213851		Portieria hornemannii	Plantae	Rhodophyta	Florideophyceae	Rhizophyllidaceae	Portieria				species	(Lyngbye) P.C.Silva, 1987	
{1F4BC12B-5EC8-4429-B5CE-E43858FAE66F}	2018-07-13T09:32:27			AIMS	CReefs - Lizard Island 2010	HumanObservation		{1F4BC12B-5EC8-4429-B5CE-E43858FAE66F}	{1F4BC12B-5EC8-4429-B5CE-E43858FAE66F}					1	individuals			present										2010							Australia				18	18	-14.57302	145.6189	200	0.0018	POINT (145.61890 -14.57302)							urn:lsid:marinespecies.org:taxname:213851		Portieria hornemannii	Plantae	Rhodophyta	Florideophyceae	Rhizophyllidaceae	Portieria				species	(Lyngbye) P.C.Silva, 1987	
DD24BB43-8D15-4651-86BB-AFFB84C1D65D	2018-07-13T09:32:27			AIMS	CReefs - Lizard Island 2009	HumanObservation		DD24BB43-8D15-4651-86BB-AFFB84C1D65D	DD24BB43-8D15-4651-86BB-AFFB84C1D65D					1	individuals			present										2009-02-27							Australia				5	5	-14.45139	145.3127	200	0.0018	POINT (145.31270 -14.45139)							urn:lsid:marinespecies.org:taxname:213851		Portieria hornemannii	Plantae	Rhodophyta	Florideophyceae	Rhizophyllidaceae	Portieria				species	(Lyngbye) P.C.Silva, 1987	
489697B4-4B04-45E7-09E4-0196C721BBA4	2018-07-13T09:32:27			AIMS	CReefs - Lizard Island 2008	HumanObservation		489697B4-4B04-45E7-09E4-0196C721BBA4	489697B4-4B04-45E7-09E4-0196C721BBA4					1	individuals			present										2008-04-22							Australia				3	3	-14.69788	145.44974	200	0.0018	POINT (145.44974 -14.69788)							urn:lsid:marinespecies.org:taxname:213851		Portieria hornemannii	Plantae	Rhodophyta	Florideophyceae	Rhizophyllidaceae	Portieria				species	(Lyngbye) P.C.Silva, 1987	
40A75CE6-81F4-4839-899D-04BC9FEE1DAA	2018-07-13T09:32:27			AIMS	CReefs - Lizard Island 2009	HumanObservation		40A75CE6-81F4-4839-899D-04BC9FEE1DAA	40A75CE6-81F4-4839-899D-04BC9FEE1DAA					2	individuals			present										2009-02-27							Australia				11	11	-14.44808	145.1813	200	0.0018	POINT (145.18130 -14.44808)							urn:lsid:marinespecies.org:taxname:213851		Portieria hornemannii	Plantae	Rhodophyta	Florideophyceae	Rhizophyllidaceae	Portieria				species	(Lyngbye) P.C.Silva, 1987	
{7F5C8B94-0A48-46F9-A27B-21A54AEE5CAB}	2018-07-13T09:31:56			AIMS	CReefs - Lizard Island 2010	HumanObservation		{7F5C8B94-0A48-46F9-A27B-21A54AEE5CAB}	{7F5C8B94-0A48-46F9-A27B-21A54AEE5CAB}					1	individuals			present										2010							Australia				15	15	-14.33857	145.5257	200	0.0018	POINT (145.52570 -14.33857)							urn:lsid:marinespecies.org:taxname:374568		Predaea laciniosa	Plantae	Rhodophyta	Florideophyceae	Nemastomataceae	Predaea				species	Kraft, 1984	
6965D8EF-F4E3-4FA5-9944-0CE336D3DB47	2018-07-13T09:31:56			AIMS	CReefs - Lizard Island 2009	HumanObservation		6965D8EF-F4E3-4FA5-9944-0CE336D3DB47	6965D8EF-F4E3-4FA5-9944-0CE336D3DB47					1	individuals			present										2009-02-27							Australia				10	10	-14.74981	145.5098	200	0.0018	POINT (145.50980 -14.74981)							urn:lsid:marinespecies.org:taxname:513490		Prionocidaris bispinosa	Animalia	Echinodermata	Echinoidea	Cidaridae	Prionocidaris				species	(Lamarck, 1816)	
B9AAC7E2-E940-40CF-9317-09EC746A4866	2018-07-13T09:31:43			AIMS	CReefs - Lizard Island 2010	HumanObservation		B9AAC7E2-E940-40CF-9317-09EC746A4866	B9AAC7E2-E940-40CF-9317-09EC746A4866					1	individuals			present										2010							Australia				2	2	-14.67655	145.4446	200	0.0018	POINT (145.44460 -14.67655)							urn:lsid:marinespecies.org:taxname:712695		Pristiapogon exostigma	Animalia	Chordata	Actinopterygii	Apogonidae	Pristiapogon				Species	(Jordan & Starks, 1906)	
BA599CD2-4F8F-4E64-815E-C51AE6177B98	2018-07-13T09:31:56			AIMS	CReefs - Lizard Island 2008	HumanObservation		BA599CD2-4F8F-4E64-815E-C51AE6177B98	BA599CD2-4F8F-4E64-815E-C51AE6177B98					1	individuals			present										2008-04-22							Australia				4	4	-14.69428	145.44159	200	0.0018	POINT (145.44159 -14.69428)							urn:lsid:marinespecies.org:taxname:130421		Pseudonereis anomala	Animalia	Annelida	Polychaeta	Nereididae	Pseudonereis				species	Gravier, 1900	
884A5C2F-8A07-43C8-9881-C685CA78EB18	2018-07-13T09:31:56			AIMS	CReefs - Lizard Island 2008	HumanObservation		884A5C2F-8A07-43C8-9881-C685CA78EB18	884A5C2F-8A07-43C8-9881-C685CA78EB18					1	individuals			present										2008-04-22							Australia				12	12	-14.47658	145.54413	200	0.0018	POINT (145.54413 -14.47658)							urn:lsid:marinespecies.org:taxname:130421		Pseudonereis anomala	Animalia	Annelida	Polychaeta	Nereididae	Pseudonereis				species	Gravier, 1900	
C430AB05-6C74-443B-9074-97196173968B	2018-07-13T09:32:26			AIMS	CReefs - Lizard Island 2009	HumanObservation		C430AB05-6C74-443B-9074-97196173968B	C430AB05-6C74-443B-9074-97196173968B					1	individuals			present										2009-02-27							Australia				1	1	-14.68737	145.44949	200	0.0018	POINT (145.44949 -14.68737)							urn:lsid:marinespecies.org:taxname:473486		Pseudovertagus aluco	Animalia	Mollusca	Gastropoda	Cerithiidae	Pseudovertagus				species	(Linnaeus, 1758)	
82D662D4-9143-44E2-8ABB-4D7DFD7AAF49	2018-07-13T09:32:26			AIMS	CReefs - Lizard Island 2009	HumanObservation		82D662D4-9143-44E2-8ABB-4D7DFD7AAF49	82D662D4-9143-44E2-8ABB-4D7DFD7AAF49					1	individuals			present										2009-02-27							Australia				1	1	-14.67867	145.4453	200	0.0018	POINT (145.44530 -14.67867)							urn:lsid:marinespecies.org:taxname:473486		Pseudovertagus aluco	Animalia	Mollusca	Gastropoda	Cerithiidae	Pseudovertagus				species	(Linnaeus, 1758)	
0F6BA65D-3C72-4A5A-9DF8-DD32916DDACA	2018-07-13T09:32:26			AIMS	CReefs - Lizard Island 2009	HumanObservation		0F6BA65D-3C72-4A5A-9DF8-DD32916DDACA	0F6BA65D-3C72-4A5A-9DF8-DD32916DDACA					1	individuals			present										2009-02-27							Australia				2	2	-14.68935	145.44753	200	0.0018	POINT (145.44753 -14.68935)							urn:lsid:marinespecies.org:taxname:473486		Pseudovertagus aluco	Animalia	Mollusca	Gastropoda	Cerithiidae	Pseudovertagus				species	(Linnaeus, 1758)	
E32EE6F4-9AB0-42FE-981B-9A83FFE46360	2018-07-13T09:32:26			AIMS	CReefs - Lizard Island 2009	HumanObservation		E32EE6F4-9AB0-42FE-981B-9A83FFE46360	E32EE6F4-9AB0-42FE-981B-9A83FFE46360					1	individuals			present										2009-02-27							Australia				2	2	-14.68935	145.44753	200	0.0018	POINT (145.44753 -14.68935)							urn:lsid:marinespecies.org:taxname:215317		Pupa solidula	Animalia	Mollusca	Gastropoda	Acteonidae	Pupa				species	(Linnaeus, 1758)	
AE8D1FBA-A0E5-4CA5-A81B-0FFC59428012	2018-07-13T09:32:26			AIMS	CReefs - Lizard Island 2009	HumanObservation		AE8D1FBA-A0E5-4CA5-A81B-0FFC59428012	AE8D1FBA-A0E5-4CA5-A81B-0FFC59428012					1	individuals			present										2009-02-27							Australia				1	1	-14.68051	145.463	200	0.0018	POINT (145.46300 -14.68051)							urn:lsid:marinespecies.org:taxname:215317		Pupa solidula	Animalia	Mollusca	Gastropoda	Acteonidae	Pupa				species	(Linnaeus, 1758)	
248EDD76-CDAA-4EDF-8957-44C553CA44C9	2018-07-13T09:31:23			AIMS	CReefs - Lizard Island 2009	HumanObservation		248EDD76-CDAA-4EDF-8957-44C553CA44C9	248EDD76-CDAA-4EDF-8957-44C553CA44C9					1	individuals			present										2009-02-27							Australia				10	10	-14.74981	145.5098	200	0.0018	POINT (145.50980 -14.74981)							urn:lsid:marinespecies.org:taxname:216888		Pustularia globulus	Animalia	Mollusca	Gastropoda	Cypraeidae	Pustularia				species	(Linnaeus, 1758)	
DB0E761B-CCDA-48C5-9919-67E6A86FAD47	2018-07-13T09:31:24			AIMS	CReefs - Lizard Island 2009	HumanObservation		DB0E761B-CCDA-48C5-9919-67E6A86FAD47	DB0E761B-CCDA-48C5-9919-67E6A86FAD47					1	individuals			present										2009-02-27							Australia				1	1	-14.68105	145.44568	200	0.0018	POINT (145.44568 -14.68105)							urn:lsid:marinespecies.org:taxname:529722		Ransoniella punctata	Animalia	Mollusca	Gastropoda	Cypraeidae	Ransoniella				species	(Linnaeus, 1771)	
8705F7BF-EA86-4A35-AF9D-002191FF02D0	2018-07-13T09:32:25			AIMS	CReefs - Lizard Island 2009	HumanObservation		8705F7BF-EA86-4A35-AF9D-002191FF02D0	8705F7BF-EA86-4A35-AF9D-002191FF02D0					1	individuals			present										2009-02-27							Australia				12	12	-14.45139	145.3139	200	0.0018	POINT (145.31390 -14.45139)							urn:lsid:marinespecies.org:taxname:215776		Rapa rapa	Animalia	Mollusca	Gastropoda	Muricidae	Rapa				species	(Linnaeus, 1758)	
B6FFC2CD-3207-4B26-A58C-0C919DDA2596	2018-07-13T09:32:25			AIMS	CReefs - Lizard Island 2010	HumanObservation		B6FFC2CD-3207-4B26-A58C-0C919DDA2596	B6FFC2CD-3207-4B26-A58C-0C919DDA2596					1	individuals			present										2010							Australia				12	12	-14.64752	145.4525	200	0.0018	POINT (145.45250 -14.64752)							urn:lsid:marinespecies.org:taxname:215120		Rhinoclavis aspera	Animalia	Mollusca	Gastropoda	Cerithiidae	Rhinoclavis				species	(Linnaeus, 1758)	
70D16DD6-DC3A-4C2A-9FFA-521DAA609819	2018-07-13T09:32:25			AIMS	CReefs - Lizard Island 2009	HumanObservation		70D16DD6-DC3A-4C2A-9FFA-521DAA609819	70D16DD6-DC3A-4C2A-9FFA-521DAA609819					1	individuals			present										2009-02-27							Australia				2	2	-14.68935	145.44753	200	0.0018	POINT (145.44753 -14.68935)							urn:lsid:marinespecies.org:taxname:215117		Rhinoclavis fasciata	Animalia	Mollusca	Gastropoda	Cerithiidae	Rhinoclavis				species	(Brugui̬re, 1792)	
059D700F-121B-41A9-A6DD-F0C114517938	2018-07-13T09:32:25			AIMS	CReefs - Lizard Island 2009	HumanObservation		059D700F-121B-41A9-A6DD-F0C114517938	059D700F-121B-41A9-A6DD-F0C114517938					1	individuals			present										2009-02-27							Australia				3	3	-14.77617	145.366	200	0.0018	POINT (145.36600 -14.77617)							urn:lsid:marinespecies.org:taxname:215119		Rhinoclavis sinensis	Animalia	Mollusca	Gastropoda	Cerithiidae	Rhinoclavis				species	(Gmelin, 1791)	
DE979581-4B50-4D2D-95C3-581787F79CAA	2018-07-13T09:31:56			AIMS	CReefs - Lizard Island 2008	HumanObservation		DE979581-4B50-4D2D-95C3-581787F79CAA	DE979581-4B50-4D2D-95C3-581787F79CAA					5	individuals			present										2008-04-22							Australia				2	2	-14.64553	145.45335	200	0.0018	POINT (145.45335 -14.64553)							urn:lsid:marinespecies.org:taxname:130421		Pseudonereis anomala	Animalia	Annelida	Polychaeta	Nereididae	Pseudonereis				species	Gravier, 1900	
C34C5C42-EE81-4D09-B6EF-14EAD1CF3912	2018-07-13T09:31:56			AIMS	CReefs - Lizard Island 2008	HumanObservation		C34C5C42-EE81-4D09-B6EF-14EAD1CF3912	C34C5C42-EE81-4D09-B6EF-14EAD1CF3912					1	individuals			present										2008-04-22							Australia				2	2	-14.689	145.47	200	0.0018	POINT (145.47000 -14.68900)							urn:lsid:marinespecies.org:taxname:130421		Pseudonereis anomala	Animalia	Annelida	Polychaeta	Nereididae	Pseudonereis				species	Gravier, 1900	
438F0000-BA64-4D2F-94ED-53578F3E43E3	2018-07-13T09:31:56			AIMS	CReefs - Lizard Island 2008	HumanObservation		438F0000-BA64-4D2F-94ED-53578F3E43E3	438F0000-BA64-4D2F-94ED-53578F3E43E3					1	individuals			present										2008-04-22							Australia				2	2	-14.689	145.47	200	0.0018	POINT (145.47000 -14.68900)							urn:lsid:marinespecies.org:taxname:331444		Pseudovermilia pacifica	Animalia	Annelida	Polychaeta	Serpulidae	Pseudovermilia				species	Imajima, 1978	
F6C6C235-E91B-4F30-99E4-2D417454E2E5	2018-07-13T09:32:25			AIMS	CReefs - Lizard Island 2009	HumanObservation		F6C6C235-E91B-4F30-99E4-2D417454E2E5	F6C6C235-E91B-4F30-99E4-2D417454E2E5					1	individuals			present										2009-02-27							Australia				1	1	-14.68023	145.47099	200	0.0018	POINT (145.47099 -14.68023)							urn:lsid:marinespecies.org:taxname:215117		Rhinoclavis fasciata	Animalia	Mollusca	Gastropoda	Cerithiidae	Rhinoclavis				species	(Brugui̬re, 1792)	
5D583EFE-E5D5-42A3-B424-5C15FEB9AC3A	2018-07-13T09:32:25			AIMS	CReefs - Lizard Island 2009	HumanObservation		5D583EFE-E5D5-42A3-B424-5C15FEB9AC3A	5D583EFE-E5D5-42A3-B424-5C15FEB9AC3A					1	individuals			present										2009-02-27							Australia				1	1	-14.68227	145.46964	200	0.0018	POINT (145.46964 -14.68227)							urn:lsid:marinespecies.org:taxname:215119		Rhinoclavis sinensis	Animalia	Mollusca	Gastropoda	Cerithiidae	Rhinoclavis				species	(Gmelin, 1791)	
A81D906D-D31D-46D4-9BD9-00F768CDA747	2018-07-13T09:32:25			AIMS	CReefs - Lizard Island 2009	HumanObservation		A81D906D-D31D-46D4-9BD9-00F768CDA747	A81D906D-D31D-46D4-9BD9-00F768CDA747					1	individuals			present										2009-02-27							Australia				2	2	-14.68935	145.44753	200	0.0018	POINT (145.44753 -14.68935)							urn:lsid:marinespecies.org:taxname:215122		Rhinoclavis vertagus	Animalia	Mollusca	Gastropoda	Cerithiidae	Rhinoclavis				species	(Linnaeus, 1767)	
753BB116-005F-4C20-0BB2-7EC63026A9F0	2018-07-13T09:32:25			AIMS	CReefs - Lizard Island 2009	HumanObservation		753BB116-005F-4C20-0BB2-7EC63026A9F0	753BB116-005F-4C20-0BB2-7EC63026A9F0					3	individuals			present										2009-02-27							Australia				1	1	-14.68051	145.463	200	0.0018	POINT (145.46300 -14.68051)							urn:lsid:marinespecies.org:taxname:215122		Rhinoclavis vertagus	Animalia	Mollusca	Gastropoda	Cerithiidae	Rhinoclavis				species	(Linnaeus, 1767)	
F36E9EB3-BC5E-4BE4-A91D-26AF31B3A417	2018-07-13T09:32:25			AIMS	CReefs - Lizard Island 2008	HumanObservation		F36E9EB3-BC5E-4BE4-A91D-26AF31B3A417	F36E9EB3-BC5E-4BE4-A91D-26AF31B3A417					1	individuals			present										2008-04-22							Australia				0	0	-14.69117	145.4698	200	0.0018	POINT (145.46980 -14.69117)							urn:lsid:marinespecies.org:taxname:214418		Rhipidosiphon javensis	Plantae	Chlorophyta	Ulvophyceae	Udoteaceae	Rhipidosiphon				species	Montagne, 1842	
675C3860-D59A-4259-8393-05E34AC41E90	2018-07-13T09:32:25			AIMS	CReefs - Lizard Island 2009	HumanObservation		675C3860-D59A-4259-8393-05E34AC41E90	675C3860-D59A-4259-8393-05E34AC41E90					1	individuals			present										2009-02-27							Australia				3.5	3.5	-14.66428	145.4509	200	0.0018	POINT (145.45090 -14.66428)							urn:lsid:marinespecies.org:taxname:214418		Rhipidosiphon javensis	Plantae	Chlorophyta	Ulvophyceae	Udoteaceae	Rhipidosiphon				species	Montagne, 1842	
617ED20B-CC4D-42C8-B046-43E7F21220D7	2018-07-13T09:32:25			AIMS	CReefs - Lizard Island 2008	HumanObservation		617ED20B-CC4D-42C8-B046-43E7F21220D7	617ED20B-CC4D-42C8-B046-43E7F21220D7					1	individuals			present										2008-04-22							Australia				16	16	-14.47658	145.54413	200	0.0018	POINT (145.54413 -14.47658)							urn:lsid:marinespecies.org:taxname:375893		Rhipiliopsis millarii	Plantae	Chlorophyta	Ulvophyceae	Rhipiliaceae	Rhipiliopsis				species	Kraft, 1986	
63376223-34E2-4C6D-8C65-97C02B8619F5	2018-07-13T09:32:25			AIMS	CReefs - Lizard Island 2009	HumanObservation		63376223-34E2-4C6D-8C65-97C02B8619F5	63376223-34E2-4C6D-8C65-97C02B8619F5					1	individuals			present										2009-02-27							Australia				30	30	-14.61575	145.6196	200	0.0018	POINT (145.61960 -14.61575)							urn:lsid:marinespecies.org:taxname:239668		Rhopalorhynchus tenuissimus	Animalia	Arthropoda	Pycnogonida	Colossendeidae	Rhopalorhynchus				species	(Haswell, 1885)	
1576D84D-C63E-4183-084E-41D164D3D18C	2018-07-13T09:32:25			AIMS	CReefs - Lizard Island 2009	HumanObservation		1576D84D-C63E-4183-084E-41D164D3D18C	1576D84D-C63E-4183-084E-41D164D3D18C					1	individuals			present										2009-02-27							Australia				4	4	-14.66428	145.7533	200	0.0018	POINT (145.75330 -14.66428)							urn:lsid:marinespecies.org:taxname:239668		Rhopalorhynchus tenuissimus	Animalia	Arthropoda	Pycnogonida	Colossendeidae	Rhopalorhynchus				species	(Haswell, 1885)	
25E32714-8B0E-4CE8-8640-E4AFF21D8AAF	2018-07-13T09:31:56			AIMS	CReefs - Lizard Island 2009	HumanObservation		25E32714-8B0E-4CE8-8640-E4AFF21D8AAF	25E32714-8B0E-4CE8-8640-E4AFF21D8AAF					1	individuals			present										2009-02-27							Australia				1	1	-14.69264	145.46831	200	0.0018	POINT (145.46831 -14.69264)							urn:lsid:marinespecies.org:taxname:239457		Rhynchothorax vallatus	Animalia	Arthropoda	Pycnogonida	Rhynchothoracidae	Rhynchothorax				species	Child, 1990	
2F638092-ABEE-4333-B256-1B2EFAC6FE5D	2018-07-13T09:31:56			AIMS	CReefs - Lizard Island 2008	HumanObservation		2F638092-ABEE-4333-B256-1B2EFAC6FE5D	2F638092-ABEE-4333-B256-1B2EFAC6FE5D					1	individuals			present										2008-04-22							Australia				15	15	-14.79172	145.33669	200	0.0018	POINT (145.33669 -14.79172)							urn:lsid:marinespecies.org:taxname:290991		Rhytisma fulvum	Animalia	Cnidaria	Anthozoa	Alcyoniidae	Rhytisma				species	(Forsk̴l, 1775)	
F1105274-D19C-44AB-AB22-9A3CC57AF83A	2018-07-13T09:32:24			AIMS	CReefs - Lizard Island 2010	HumanObservation		F1105274-D19C-44AB-AB22-9A3CC57AF83A	F1105274-D19C-44AB-AB22-9A3CC57AF83A					1	individuals			present										2010							Australia				12.5	12.5	-14.6615	145.47169	200	0.0018	POINT (145.47169 -14.66150)							urn:lsid:marinespecies.org:taxname:290991		Rhytisma fulvum	Animalia	Cnidaria	Anthozoa	Alcyoniidae	Rhytisma				species	(Forsk̴l, 1775)	
A8BFE023-F44C-4E12-B211-227E3CF6B33B	2018-07-13T09:32:25			AIMS	CReefs - Lizard Island 2010	HumanObservation		A8BFE023-F44C-4E12-B211-227E3CF6B33B	A8BFE023-F44C-4E12-B211-227E3CF6B33B					1	individuals			present										2010							Australia				12.5	12.5	-14.6615	145.47169	200	0.0018	POINT (145.47169 -14.66150)							urn:lsid:marinespecies.org:taxname:290991		Rhytisma fulvum	Animalia	Cnidaria	Anthozoa	Alcyoniidae	Rhytisma				species	(Forsk̴l, 1775)	
02F4B236-7FEF-4FF2-BF98-106DCF8020E4	2018-07-13T09:32:24			AIMS	CReefs - Lizard Island 2009	HumanObservation		02F4B236-7FEF-4FF2-BF98-106DCF8020E4	02F4B236-7FEF-4FF2-BF98-106DCF8020E4					1	individuals			present										2009-02-27							Australia				16	16	-14.65755	145.44432	200	0.0018	POINT (145.44432 -14.65755)							urn:lsid:marinespecies.org:taxname:513533		Salmacis sphaeroides	Animalia	Echinodermata	Echinoidea	Temnopleuridae	Salmacis				species	(Linnaeus, 1758)	
51DDE1D7-D375-4FFC-BD21-A2F444572B18	2018-07-13T09:32:24			AIMS	CReefs - Lizard Island 2010	HumanObservation		51DDE1D7-D375-4FFC-BD21-A2F444572B18	51DDE1D7-D375-4FFC-BD21-A2F444572B18					1	individuals			present										2010							Australia				3	3	-14.6629	145.44881	200	0.0018	POINT (145.44881 -14.66290)							urn:lsid:marinespecies.org:taxname:288315		Sarcophyton tortuosum	Animalia	Cnidaria	Anthozoa	Alcyoniidae	Sarcophyton				species	Tixier-Durivault, 1946	
8F3A4C75-B9D1-4265-A54C-0DD2575927F3	2018-07-13T09:32:24			AIMS	CReefs - Lizard Island 2008	HumanObservation		8F3A4C75-B9D1-4265-A54C-0DD2575927F3	8F3A4C75-B9D1-4265-A54C-0DD2575927F3					1	individuals			present										2008-04-22							Australia				0	0	-14.67561	145.44656	200	0.0018	POINT (145.44656 -14.67561)							urn:lsid:marinespecies.org:taxname:209618		Sarcophyton trocheliophorum	Animalia	Cnidaria	Anthozoa	Alcyoniidae	Sarcophyton				species	von Marenzeller, 1886	
